RegNo,Name,Age,Gender,Branch,Year,Section,CollegeName,MentorName,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,IAT1,IAT2,IAT3,Attendance,StudyHoursPerDay,Backlogs,FatherIncome,MotherIncome,HasSiblings,SiblingCount,StressScore,SleepHours,MentalHealthIndex,ExerciseHours,ScreenTime,RiskLevel
CMR2023398,Ashley Hicks,20,Female,MECH,3,A,CMRIT,Prof. Meena,8.39,6.61,7.89,8.42,6.0,5.68,7.77,6.51,7.17,21,24,29,72,5,7,125888,148086,True,3,75,4,0.4,7,6,High
CMR2023399,Hannah Luna,20,Female,EEE,4,B,CMRIT,Prof. Meena,5.14,7.79,9.79,7.1,8.78,8.08,6.51,6.21,7.42,28,25,22,69,0,1,147414,81898,True,3,36,7,0.77,7,9,Medium
CMR2023400,Robin Young,18,Female,CIVIL,1,B,CMRIT,Dr. Ramesh,9.11,7.83,8.45,9.32,5.61,7.92,7.55,8.58,8.47,23,28,22,91,7,3,134841,40757,True,1,58,9,0.52,14,1,Medium
CMR2023401,Craig Morrison,18,Male,CSE,2,C,CMRIT,Dr. Ramesh,7.6,6.24,5.52,5.12,7.53,6.95,9.63,6.5,6.12,27,22,23,51,2,3,148319,73228,False,0,98,4,0.6,10,1,High
CMR2023402,Mary Thompson,19,Male,EEE,4,B,CMRIT,Dr. Arvind,8.34,9.8,7.46,8.34,6.96,8.49,5.54,7.08,7.75,26,22,20,68,0,5,79297,124821,True,3,21,8,0.51,10,10,Medium
CMR2023403,Kathleen Webster,19,Female,CIVIL,4,B,CMRIT,Dr. Ramesh,9.91,6.79,9.28,7.52,6.74,8.53,6.95,5.31,7.63,30,22,25,64,7,2,93943,125450,True,2,58,7,0.35,13,8,Medium
CMR2023404,Joann Glass,22,Female,AIML,3,C,CMRIT,Dr. Arvind,7.92,9.15,5.34,5.15,8.66,6.16,8.33,7.5,7.06,30,27,25,56,1,0,65695,67027,True,1,69,7,0.95,0,10,High
CMR2023405,Madison Weber,23,Male,EEE,3,C,CMRIT,Dr. Ramesh,9.62,6.61,8.49,6.89,9.94,7.87,6.0,6.26,8.24,27,30,24,53,0,2,64112,57741,True,3,87,5,0.36,0,2,High
CMR2023406,Lori Hernandez,18,Female,EEE,1,B,CMRIT,Prof. Kavya,8.41,9.79,8.64,7.64,5.95,6.04,9.14,7.5,9.1,25,29,28,45,2,8,41142,22604,False,0,74,9,0.56,1,10,High
CMR2023407,Jeremy Turner,20,Male,CSE,4,A,CMRIT,Dr. Ramesh,8.01,6.65,6.12,9.7,9.61,6.26,8.52,5.34,7.53,22,24,21,77,7,4,145095,68281,False,0,71,8,0.34,11,2,Medium
CMR2023408,Anthony Romero,23,Male,CSE,3,B,CMRIT,Dr. Arvind,6.0,9.44,5.3,6.02,9.08,6.65,8.79,9.56,7.08,20,23,27,96,8,7,24113,14269,False,0,29,7,0.72,9,2,High
CMR2023409,Jesse Brown,19,Female,CIVIL,1,A,CMRIT,Dr. Ramesh,7.48,6.13,6.75,7.39,8.91,9.38,6.14,9.66,6.8,20,23,28,67,6,8,104454,9743,False,0,26,7,0.84,11,3,High
CMR2023410,Angela Lin,19,Male,EEE,1,C,CMRIT,Dr. Arvind,6.76,6.72,9.59,6.19,5.46,5.05,7.07,8.76,6.74,28,29,20,60,5,3,8905,70515,True,0,27,5,0.61,4,1,Medium
CMR2023411,Lisa Hunter,20,Male,MECH,4,B,CMRIT,Dr. Ramesh,8.28,5.38,9.69,6.03,8.53,9.07,9.49,9.29,8.22,27,24,25,62,6,7,149547,81725,True,2,60,9,0.68,1,1,High
CMR2023412,Julian Conner,20,Male,AIML,2,C,CMRIT,Prof. Kavya,6.52,7.76,5.61,8.62,8.94,5.18,6.18,7.2,7.13,27,21,20,43,4,6,135785,13848,False,0,55,8,0.57,13,2,High
CMR2023413,Joanna Pacheco,21,Male,EEE,4,B,CMRIT,Dr. Ramesh,6.12,6.9,8.3,7.66,8.3,5.16,8.81,9.69,7.62,29,25,24,91,1,8,61765,12168,False,0,99,7,0.91,12,1,High
CMR2023414,Erica Alvarez,21,Female,MECH,4,B,CMRIT,Dr. Arvind,5.81,6.91,8.73,9.62,5.66,5.08,9.0,9.75,7.57,21,23,28,90,0,1,82548,93482,False,0,24,8,0.49,4,5,Low
CMR2023415,Antonio Garcia,20,Female,ECE,2,B,CMRIT,Prof. Meena,5.09,5.04,5.19,6.79,8.19,7.78,7.04,7.9,5.53,21,24,29,95,7,2,149558,87320,True,3,43,6,0.84,4,5,High
CMR2023416,Gwendolyn Klein,19,Male,AIML,1,A,CMRIT,Dr. Ramesh,8.27,5.92,7.53,7.2,6.59,7.77,6.14,9.76,7.09,24,24,20,72,1,3,97624,146673,True,1,64,4,0.35,7,2,High
CMR2023417,Carrie Wright,19,Female,MECH,3,C,CMRIT,Prof. Meena,5.36,7.13,6.42,5.12,8.03,6.8,9.88,9.49,6.48,25,27,24,41,1,3,13167,47025,False,0,25,6,0.95,14,10,High
CMR2023418,Jeffrey Mills,20,Female,AIML,4,C,CMRIT,Dr. Ramesh,8.29,5.75,8.81,8.25,9.78,9.79,9.96,7.83,8.56,29,30,28,60,4,3,114597,146287,True,0,97,7,0.76,8,8,High
CMR2023419,Jake Campbell,22,Female,AIML,3,A,CMRIT,Dr. Arvind,6.15,6.57,9.86,8.47,7.23,9.79,7.05,5.4,8.01,28,28,21,99,8,3,99973,131918,True,3,73,5,0.7,13,3,Medium
CMR2023420,George Harper,21,Male,MECH,3,B,CMRIT,Dr. Arvind,6.57,5.41,7.11,9.92,7.88,8.16,8.86,9.5,7.51,27,20,22,48,0,6,36664,114740,False,0,90,9,0.95,11,2,High
CMR2023421,Maria Jones,18,Male,CSE,2,C,CMRIT,Prof. Meena,9.52,6.77,7.01,7.78,8.56,5.6,9.49,9.49,7.77,29,29,29,58,7,2,33251,16858,True,2,77,7,0.74,11,7,High
CMR2023422,Michael Mitchell,23,Male,CIVIL,1,A,CMRIT,Dr. Ramesh,7.97,6.85,8.25,6.9,7.19,7.54,7.94,9.72,7.41,21,23,24,49,0,3,134313,94421,True,3,56,6,0.57,12,3,High
CMR2023423,Mary Escobar,21,Female,MECH,3,A,CMRIT,Dr. Arvind,6.42,5.59,6.37,7.19,9.43,6.44,9.59,9.94,6.91,21,23,30,97,0,8,78040,41963,True,1,90,8,0.83,0,10,High
CMR2023424,Felicia Aguilar,22,Male,CSE,4,A,CMRIT,Dr. Arvind,6.02,9.71,7.86,8.66,7.6,9.16,6.47,5.55,7.63,21,27,26,87,3,1,134303,73958,True,1,55,9,0.77,5,2,Medium
CMR2023425,Gregory Ponce,20,Male,MECH,3,B,CMRIT,Prof. Meena,8.15,7.56,8.89,8.53,6.57,9.62,7.17,9.66,8.22,28,25,23,56,7,2,14341,7089,True,1,95,7,0.91,3,4,High
CMR2023426,Jenna Larson,21,Male,CIVIL,4,B,CMRIT,Prof. Kavya,5.99,9.38,9.75,9.29,8.75,5.02,5.34,7.79,7.66,23,22,20,73,2,4,114617,73963,False,0,100,8,0.46,5,8,High
CMR2023427,Emily Bennett,19,Female,CIVIL,4,B,CMRIT,Prof. Meena,7.99,7.72,6.48,6.09,9.81,9.48,8.82,7.1,7.94,27,25,23,85,2,7,116375,35361,True,3,60,9,0.38,11,7,High
CMR2023428,Robin Santiago,21,Female,CIVIL,2,A,CMRIT,Dr. Arvind,6.34,6.08,9.25,7.05,7.81,6.62,8.37,7.06,7.18,27,26,26,59,7,6,73340,19321,False,0,82,9,0.45,10,1,High
CMR2023429,Nancy Jennings,19,Male,MECH,2,C,CMRIT,Dr. Ramesh,9.74,8.07,6.65,8.02,5.1,8.61,9.01,5.45,8.12,25,25,28,65,3,4,21636,17901,True,2,88,5,0.99,13,9,High
CMR2023430,Maria Henderson,19,Female,ECE,4,A,CMRIT,Prof. Kavya,9.7,5.18,5.1,9.7,5.51,6.99,7.42,5.78,6.92,24,20,23,95,1,1,69830,13854,False,0,35,7,0.76,2,5,Medium
CMR2023431,Jack White,18,Female,CSE,1,C,CMRIT,Prof. Kavya,5.48,7.94,6.96,9.16,9.3,8.92,7.13,8.72,6.71,24,24,27,54,6,8,58127,31130,False,0,93,7,0.56,6,2,High
CMR2023432,Travis Tucker,20,Female,ECE,2,B,CMRIT,Dr. Ramesh,9.97,8.64,9.76,8.81,8.57,7.26,7.89,5.12,9.29,23,27,25,75,2,3,129991,33560,False,0,62,5,0.87,1,2,Medium
CMR2023433,Chad Jones,21,Male,CSE,2,B,CMRIT,Prof. Meena,7.62,9.2,8.8,5.29,7.47,7.06,8.7,9.17,7.73,20,25,29,60,3,5,111570,6460,False,0,46,8,0.86,8,8,Medium
CMR2023434,Ashley Wise,21,Female,MECH,1,A,CMRIT,Prof. Meena,8.5,6.88,8.78,5.81,8.74,5.83,7.19,9.86,7.69,20,26,27,40,4,1,49753,142517,False,0,37,9,0.91,6,7,High
CMR2023435,Sophia Johnson,21,Female,CIVIL,3,C,CMRIT,Dr. Arvind,8.08,6.86,8.25,5.71,7.62,6.02,8.07,8.57,7.09,28,29,24,40,5,6,128760,126341,True,2,37,5,0.67,13,8,High
CMR2023436,Ralph Anderson,19,Male,EEE,1,A,CMRIT,Dr. Arvind,8.51,6.0,5.47,7.29,5.47,8.12,7.97,5.33,7.25,30,28,23,79,6,4,95428,8703,True,2,56,7,0.71,4,6,Medium
CMR2023437,Christopher Guerra,22,Male,CSE,2,A,CMRIT,Prof. Kavya,6.4,6.31,5.51,8.98,7.94,8.83,6.65,8.86,6.8,29,29,24,49,2,2,129100,59868,True,0,49,5,0.36,12,10,High
CMR2023438,Rhonda Martin,21,Male,ECE,1,A,CMRIT,Prof. Kavya,7.56,7.2,8.32,6.64,7.5,5.59,7.8,6.89,7.38,26,27,25,50,4,2,86726,141835,False,0,87,4,0.92,13,4,High
CMR2023439,Jason Rhodes,21,Female,EEE,3,C,CMRIT,Dr. Ramesh,7.79,7.18,6.74,5.13,6.83,7.33,8.35,8.64,6.83,23,29,28,63,8,3,55065,105258,False,0,42,9,1.0,3,8,Medium
CMR2023440,Jeremy Mitchell,18,Female,ECE,1,B,CMRIT,Dr. Arvind,7.51,5.06,6.37,8.24,8.21,6.99,9.98,8.52,6.29,24,30,20,91,1,0,12976,128419,False,0,82,5,0.63,13,9,High
CMR2023441,Joann Ferguson,20,Male,MECH,2,C,CMRIT,Prof. Kavya,9.35,5.66,7.1,9.23,5.28,8.19,5.31,5.49,7.83,28,24,23,40,6,6,9371,92206,False,0,41,8,0.81,5,9,High
CMR2023442,Robert Harrison,23,Male,CSE,2,C,CMRIT,Prof. Kavya,8.64,5.42,7.22,6.38,5.99,7.53,5.86,8.73,6.92,20,24,24,99,7,1,96929,35858,False,0,79,8,0.89,1,10,High
CMR2023443,Holly Valentine,18,Male,AIML,1,A,CMRIT,Dr. Arvind,7.96,9.83,8.83,8.94,6.09,6.87,5.41,8.62,8.89,23,24,30,48,5,6,55092,39795,False,0,26,7,0.79,2,5,High
CMR2023444,Mrs. Diane Reyes,19,Male,ECE,2,A,CMRIT,Dr. Arvind,6.3,7.2,5.46,6.78,6.82,8.86,7.62,9.15,6.44,30,22,20,53,5,8,106103,45816,True,3,64,9,0.87,12,5,High
CMR2023445,Tracy Montoya,22,Female,CSE,2,B,CMRIT,Prof. Kavya,7.34,5.16,5.58,8.29,5.93,5.7,7.93,6.86,6.59,26,30,29,81,1,2,13873,89507,True,2,21,5,0.59,5,6,Medium
CMR2023446,Brenda Wright,20,Female,AIML,4,C,CMRIT,Prof. Kavya,8.76,7.2,8.08,7.97,8.47,8.65,7.37,6.22,7.84,25,29,25,46,6,6,131499,110159,False,0,25,5,0.83,14,9,High
CMR2023447,Shelly Spencer,20,Female,MECH,1,A,CMRIT,Prof. Kavya,9.61,9.43,9.83,9.71,5.99,9.86,8.76,5.65,9.52,25,20,21,52,2,4,86074,42083,False,0,78,7,0.42,0,3,High
CMR2023448,Ryan Rosales,20,Male,AIML,2,A,CMRIT,Prof. Meena,5.45,6.22,8.42,9.23,6.87,7.39,6.72,7.35,7.33,30,26,23,65,5,4,128812,103642,False,0,51,4,0.57,5,3,High
CMR2023449,Phillip Nelson,23,Female,MECH,4,C,CMRIT,Dr. Ramesh,6.73,8.35,9.85,5.13,9.43,5.89,6.18,6.81,7.3,28,20,29,45,5,6,109380,25255,True,1,83,5,0.33,4,7,High
CMR2023450,Brittany Kim,23,Male,EEE,2,B,CMRIT,Dr. Arvind,6.93,9.11,5.17,9.79,7.11,5.82,8.41,9.17,7.75,27,21,25,40,7,6,31582,111030,True,1,60,5,0.7,6,8,High
CMR2023451,Courtney Hayes,21,Male,ECE,4,B,CMRIT,Dr. Ramesh,8.02,9.01,7.25,6.86,7.37,6.68,7.68,6.82,7.46,22,26,28,92,7,6,105524,25973,True,0,63,9,0.71,3,9,High
CMR2023452,Alexander Brown,18,Female,ECE,1,A,CMRIT,Prof. Meena,7.3,5.25,8.0,6.85,7.13,8.37,8.83,5.12,6.28,24,22,24,62,0,8,98555,114329,True,3,61,6,0.75,9,2,High
CMR2023453,Cynthia Vang,23,Female,AIML,2,A,CMRIT,Dr. Ramesh,5.63,5.72,7.47,9.46,6.73,7.29,8.09,9.59,7.07,28,29,27,64,8,1,15653,25063,False,0,67,4,0.4,11,2,High
CMR2023454,Alfred Galvan,20,Female,EEE,4,A,CMRIT,Prof. Kavya,9.75,6.28,8.26,9.41,9.18,7.17,5.58,5.96,7.7,24,24,29,57,2,4,139752,146336,True,0,67,8,0.63,12,7,High
CMR2023455,Marie Moody,22,Male,MECH,4,A,CMRIT,Dr. Arvind,6.36,7.04,5.09,7.07,5.65,6.34,8.0,9.88,6.93,25,21,23,92,7,6,63936,9737,False,0,48,4,0.73,11,10,High
CMR2023456,Dustin Gallegos,23,Female,MECH,4,B,CMRIT,Dr. Ramesh,6.71,6.6,9.11,5.76,9.27,7.49,7.66,5.85,7.31,26,24,26,63,4,4,13458,25606,False,0,91,6,0.36,11,9,High
CMR2023457,Brenda Thornton,20,Female,CIVIL,4,A,CMRIT,Prof. Kavya,8.12,5.83,6.76,7.16,9.98,5.12,9.87,7.78,7.58,27,23,26,47,4,2,145926,39523,False,0,97,4,0.37,3,4,High
CMR2023458,Aaron Miller,19,Female,MECH,4,B,CMRIT,Prof. Kavya,7.09,8.0,6.6,6.82,5.53,9.42,9.8,8.81,7.76,25,28,28,50,2,6,144593,107805,True,3,83,7,0.5,14,8,High
CMR2023459,Ruben Dunn,20,Male,MECH,3,B,CMRIT,Prof. Kavya,8.42,5.49,7.9,7.09,7.09,5.94,5.15,6.12,6.99,29,29,28,83,1,5,26104,112157,True,2,98,5,0.42,10,8,High
CMR2023460,Kelsey Rodriguez,18,Female,MECH,2,A,CMRIT,Prof. Meena,6.85,9.37,5.88,9.69,9.61,6.61,6.46,9.47,7.95,23,29,27,91,5,2,125374,69237,False,0,50,5,0.98,8,2,Low
CMR2023461,Eric Williams,19,Female,CIVIL,1,A,CMRIT,Dr. Ramesh,8.41,7.03,7.6,7.35,6.93,8.92,9.79,9.42,7.72,28,21,29,93,0,5,145029,11218,False,0,81,9,0.34,12,7,High
CMR2023462,Riley Bryant,21,Female,EEE,1,A,CMRIT,Prof. Kavya,9.24,8.79,7.9,8.96,8.61,6.83,8.28,5.71,9.02,23,27,23,88,4,5,74339,30460,False,0,29,7,0.93,7,4,Low
CMR2023463,Taylor Carlson,20,Female,ECE,4,C,CMRIT,Dr. Arvind,7.84,7.97,8.81,5.74,6.44,6.11,6.85,6.81,7.07,24,24,22,49,4,6,84886,129593,False,0,57,5,0.82,11,3,High
CMR2023464,Jose Allen,20,Male,CSE,2,C,CMRIT,Dr. Arvind,5.74,5.06,6.82,7.54,9.35,7.58,7.38,9.5,6.29,25,30,22,70,2,7,136359,87390,False,0,68,7,0.75,13,9,High
CMR2023465,Jeffrey Mendez,21,Male,CIVIL,1,B,CMRIT,Prof. Kavya,6.55,6.12,6.39,8.89,8.95,8.25,6.78,7.3,6.33,30,20,28,44,4,8,64866,58092,False,0,24,7,0.74,5,9,High
CMR2023466,Jason Beck,22,Male,CSE,4,C,CMRIT,Prof. Kavya,6.22,8.99,5.91,9.68,9.29,6.14,8.59,5.89,7.59,29,24,28,55,7,7,77738,28949,True,0,36,8,0.51,3,4,High
CMR2023467,William Jones,18,Male,ECE,1,A,CMRIT,Prof. Meena,5.58,5.42,5.99,7.71,6.07,7.44,7.85,7.91,5.5,21,27,30,61,8,7,56065,124604,True,2,72,8,0.49,10,3,High
CMR2023468,Katie Mcneil,22,Female,CIVIL,3,B,CMRIT,Prof. Kavya,6.71,8.39,7.52,8.13,5.56,8.78,5.91,5.03,7.52,28,27,27,80,8,2,47763,51870,True,3,58,4,0.95,7,6,High
CMR2023469,Jeanette Harrison,19,Male,AIML,2,B,CMRIT,Dr. Arvind,6.6,7.65,5.51,6.5,8.05,7.86,5.77,5.78,6.56,26,22,22,99,4,7,46191,90375,False,0,96,7,0.85,4,4,High
CMR2023470,Veronica King,20,Female,AIML,3,B,CMRIT,Dr. Arvind,9.15,6.58,6.54,7.82,8.81,5.03,9.7,5.28,7.32,26,25,30,58,5,0,41681,124770,False,0,22,9,0.44,10,5,High
CMR2023471,Richard Cooper,20,Female,EEE,3,C,CMRIT,Prof. Kavya,8.99,8.09,7.2,6.37,5.37,5.8,8.61,9.71,6.97,29,27,20,80,5,4,107252,132674,True,2,97,8,0.56,1,1,High
CMR2023472,Lori Ingram,22,Female,EEE,3,A,CMRIT,Prof. Meena,5.67,8.75,6.62,8.88,7.07,5.76,5.75,6.49,7.12,23,28,21,73,4,0,119887,69284,False,0,93,8,0.83,4,9,High
CMR2023473,Evelyn Williams,19,Male,CIVIL,3,B,CMRIT,Prof. Meena,8.74,6.07,6.61,6.14,6.81,5.99,9.86,6.3,6.73,29,20,22,43,8,5,36245,112683,False,0,70,7,0.86,13,9,High
CMR2023474,Robin Thompson,18,Female,CSE,3,C,CMRIT,Prof. Meena,6.41,6.67,5.34,5.38,5.46,7.79,5.56,5.79,6.17,28,21,29,81,5,1,127800,55040,True,3,55,7,0.62,14,3,Medium
CMR2023475,Julie Dominguez,19,Female,EEE,4,A,CMRIT,Prof. Meena,7.87,5.03,9.14,5.09,6.13,7.14,6.29,6.11,6.6,30,25,28,59,2,1,124997,57515,False,0,93,5,0.43,2,4,High
CMR2023476,Robin Brown,18,Male,AIML,3,A,CMRIT,Dr. Arvind,9.35,9.64,8.29,6.01,5.82,9.96,6.16,9.6,8.18,25,20,22,64,0,7,120249,37272,False,0,23,7,0.91,13,4,High
CMR2023477,Judith Carter,21,Female,AIML,2,B,CMRIT,Dr. Ramesh,5.46,5.88,9.57,8.62,5.61,8.78,5.6,7.45,7.38,29,25,25,100,7,0,113823,55064,True,0,84,6,0.63,8,2,High
CMR2023478,Curtis Williams,18,Female,EEE,4,A,CMRIT,Dr. Arvind,6.8,6.55,5.33,9.73,8.26,6.15,8.51,8.25,7.45,26,27,20,49,2,7,77015,89743,True,1,51,5,0.7,2,9,High
CMR2023479,Kaylee Hays,18,Male,MECH,2,C,CMRIT,Dr. Arvind,6.86,7.07,5.79,5.86,9.68,9.83,8.71,9.05,6.4,22,25,21,79,5,0,47565,12859,False,0,46,6,0.58,5,5,Medium
CMR2023480,Dawn Mullins,18,Female,CSE,4,A,CMRIT,Prof. Kavya,9.57,5.23,6.89,7.99,7.63,5.79,5.07,9.49,7.21,21,26,21,91,0,4,34467,129699,False,0,73,8,0.61,13,10,Medium
CMR2023481,Howard Norman,21,Female,ECE,2,B,CMRIT,Dr. Arvind,9.78,8.34,5.48,7.46,9.16,7.86,5.63,7.57,7.76,22,23,30,51,4,5,26545,29848,False,0,56,8,0.37,3,5,High
CMR2023482,Evelyn Martinez,23,Female,CIVIL,3,A,CMRIT,Dr. Arvind,7.11,8.31,7.9,9.67,5.17,9.53,6.93,5.24,7.95,23,22,20,94,5,3,42474,13942,True,1,70,6,0.31,7,8,Medium
CMR2023483,Steve Paul,23,Female,EEE,2,B,CMRIT,Dr. Arvind,7.73,5.59,6.4,8.84,9.62,6.69,9.46,6.28,7.14,27,28,27,48,1,3,30297,94751,False,0,28,6,0.6,0,9,High
CMR2023484,Jasmine Beltran,21,Male,CSE,3,A,CMRIT,Dr. Arvind,6.54,7.18,9.92,5.41,9.33,7.52,6.99,9.71,7.65,28,23,22,73,0,8,63158,9382,True,2,87,8,0.85,9,9,High
CMR2023485,Jonathan Glass MD,20,Male,CIVIL,2,B,CMRIT,Prof. Kavya,5.5,5.83,8.17,8.09,9.22,8.76,5.76,9.71,6.9,29,26,23,69,5,2,77986,17822,False,0,57,7,0.93,6,8,Medium
CMR2023486,Monica Miller,23,Female,CSE,1,B,CMRIT,Dr. Arvind,6.04,8.67,7.97,5.33,8.78,5.7,7.4,5.8,7.36,23,26,22,97,6,1,114840,107498,True,1,64,4,0.46,4,3,High
CMR2023487,Samantha Gardner,23,Male,AIML,4,A,CMRIT,Dr. Arvind,8.8,5.05,5.59,6.56,5.51,8.14,7.36,8.3,6.91,24,21,28,47,7,6,124109,45285,True,2,54,4,0.57,14,5,High
CMR2023488,Bobby Guerrero,22,Male,CIVIL,4,B,CMRIT,Prof. Kavya,7.61,5.44,8.66,9.8,9.33,6.21,9.25,7.47,7.97,26,26,20,62,1,0,32574,78453,False,0,52,9,0.66,6,5,Medium
CMR2023489,Lance Simmons,18,Female,AIML,4,A,CMRIT,Prof. Meena,8.33,5.52,8.9,8.54,7.8,9.19,6.88,7.59,7.84,30,26,20,66,6,0,33258,30841,True,0,50,6,0.71,11,10,Medium
CMR2023490,Heather Williams,20,Female,EEE,1,B,CMRIT,Prof. Meena,8.35,5.13,7.83,5.12,9.73,5.49,9.6,9.01,6.74,27,24,25,89,2,3,95190,97373,True,2,77,4,0.53,11,5,High
CMR2023491,Heather Bolton,22,Female,CIVIL,4,B,CMRIT,Prof. Kavya,9.22,9.28,6.67,8.08,8.7,9.18,6.14,9.14,8.3,21,21,30,62,5,7,111447,87031,False,0,43,7,0.44,13,8,High
CMR2023492,William Gould,20,Male,AIML,3,A,CMRIT,Dr. Ramesh,5.95,6.55,7.53,8.21,6.48,7.8,5.89,8.09,7.09,21,23,21,48,6,1,28735,111073,False,0,38,9,0.54,5,7,High
CMR2023493,Mark Cox,23,Female,MECH,1,B,CMRIT,Prof. Kavya,7.21,5.2,7.74,8.34,6.37,7.47,9.17,9.92,6.21,23,23,27,66,8,8,61614,43109,True,2,51,4,0.9,7,8,High
CMR2023494,Meghan Cisneros,22,Male,EEE,2,C,CMRIT,Prof. Meena,8.14,9.44,9.9,8.73,8.53,9.91,9.02,6.32,9.05,25,25,23,90,8,2,88926,146654,False,0,29,9,0.39,13,4,Low
CMR2023495,Lawrence Harrington,18,Female,MECH,3,A,CMRIT,Prof. Kavya,8.6,8.59,8.22,7.77,9.93,7.33,7.87,5.27,8.41,29,27,27,70,2,1,119343,21949,True,0,91,7,0.69,0,6,High
CMR2023496,Austin Osborne,23,Female,CSE,3,C,CMRIT,Dr. Arvind,9.74,8.64,8.57,7.45,8.52,9.71,9.93,6.08,8.77,27,24,28,95,0,0,84865,91647,True,3,38,8,0.99,9,6,Low
CMR2023497,James Bradley,23,Female,MECH,1,A,CMRIT,Dr. Ramesh,7.65,8.65,8.66,6.24,8.01,8.79,5.9,5.91,8.15,30,27,21,64,7,2,91976,28358,True,3,93,9,0.96,6,7,High
CMR2023498,Meghan Rush,20,Male,CSE,3,B,CMRIT,Prof. Kavya,8.54,9.4,7.5,5.92,7.01,6.13,9.93,8.17,7.42,25,27,21,40,8,0,142328,72572,True,0,91,4,0.78,1,3,High
CMR2023499,Phillip Berry,18,Female,EEE,3,A,CMRIT,Dr. Arvind,9.3,9.78,5.94,8.1,5.91,6.09,6.73,9.36,7.52,22,29,25,96,1,4,51380,120526,True,1,76,4,0.74,14,9,High
CMR2023500,Jennifer Banks,20,Male,ECE,2,C,CMRIT,Prof. Kavya,9.5,7.49,8.02,9.99,9.6,9.69,9.64,7.74,8.75,26,27,21,90,6,0,22160,93694,True,2,38,5,0.97,7,4,Low
CMR2023501,Brian Fitzgerald,20,Male,EEE,1,C,CMRIT,Dr. Ramesh,8.32,6.6,7.64,7.88,7.66,6.97,7.73,6.0,7.46,25,22,27,71,1,5,56915,81797,False,0,71,7,0.56,7,1,Medium
CMR2023502,Mr. Justin Green III,22,Female,MECH,4,B,CMRIT,Prof. Meena,9.96,8.85,8.85,8.49,7.64,5.21,9.73,6.54,8.16,29,29,28,43,6,8,50444,87222,True,0,26,6,0.57,5,9,High
CMR2023503,Zachary Mitchell,22,Male,MECH,3,C,CMRIT,Dr. Ramesh,9.55,5.49,9.75,9.46,8.56,5.36,6.02,6.03,8.03,30,29,20,51,6,3,16857,105004,True,0,57,4,0.93,10,6,High
CMR2023504,Katherine Martinez,20,Female,CSE,2,A,CMRIT,Prof. Kavya,8.11,6.29,9.61,8.4,8.55,9.51,6.55,9.7,8.1,30,24,26,56,0,6,7681,114022,False,0,68,6,0.89,3,8,High
CMR2023505,Jodi Roach,18,Female,AIML,2,A,CMRIT,Dr. Ramesh,5.58,9.51,7.44,5.92,6.64,9.72,6.28,8.4,7.11,26,24,28,100,1,8,80088,79633,False,0,33,4,0.58,14,4,High
CMR2023506,Brandon Fleming,21,Male,AIML,1,B,CMRIT,Prof. Meena,5.55,6.14,9.17,5.92,8.81,9.03,6.21,8.08,5.84,27,22,27,95,4,2,15761,137020,True,1,60,4,0.7,2,6,High
CMR2023507,Emma Reed,20,Female,AIML,1,B,CMRIT,Prof. Meena,5.77,6.46,5.32,5.92,5.97,8.29,7.19,9.36,6.12,21,23,29,66,8,8,143557,80446,True,1,90,6,0.34,10,2,High
CMR2023508,Joshua Vance,18,Male,CIVIL,3,B,CMRIT,Dr. Ramesh,5.72,5.52,6.17,6.91,7.81,9.07,8.84,5.6,6.87,23,30,20,64,7,3,148021,24378,True,3,93,9,0.57,10,10,High
CMR2023509,Michelle Ho,23,Female,MECH,3,B,CMRIT,Prof. Meena,7.4,9.49,7.27,9.4,6.12,6.43,8.65,9.82,7.68,26,24,22,94,3,6,101489,10488,False,0,58,5,0.33,6,9,High
CMR2023510,Rebecca Hicks,19,Female,AIML,4,B,CMRIT,Prof. Meena,7.3,7.26,9.76,7.32,6.69,8.33,5.67,7.65,7.5,23,23,23,65,2,7,56013,100267,False,0,90,7,0.56,4,4,High
CMR2023511,Curtis Taylor,18,Female,ECE,4,A,CMRIT,Prof. Kavya,6.09,7.76,5.78,6.92,7.59,5.9,7.21,8.47,6.96,26,29,30,55,2,7,50178,76649,True,3,93,5,0.41,5,8,High
CMR2023512,Allison Spencer,20,Male,CIVIL,1,A,CMRIT,Dr. Ramesh,5.11,9.6,9.35,6.66,5.45,9.66,6.78,8.72,7.36,23,24,21,46,8,2,100142,87706,False,0,80,6,0.79,4,5,High
CMR2023513,Robert Arnold,19,Male,EEE,1,C,CMRIT,Prof. Meena,5.79,7.76,7.35,9.92,8.45,9.52,9.88,8.32,6.78,22,27,21,77,5,7,15322,40546,False,0,80,7,0.63,12,1,High
CMR2023514,Angelica Parker,22,Male,EEE,1,B,CMRIT,Dr. Arvind,9.43,9.94,9.43,5.34,5.67,6.5,6.97,5.75,9.68,30,23,30,66,2,5,89069,81637,True,2,97,7,0.31,14,10,High
CMR2023515,Dr. Kelly Hammond DVM,20,Male,MECH,3,C,CMRIT,Dr. Ramesh,7.45,9.53,5.26,6.19,6.53,7.24,7.16,5.2,7.03,30,27,30,64,3,7,26035,92272,True,1,99,4,0.81,0,5,High
